run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-09-17 19:15:22,716.71,2026-09-17,710.0,0.03,0.04,0.02,80149,906,0.5278,-0.0263,0.01752,-0.035,0.004
2026-09-17 19:15:22,716.71,2026-09-17,711.0,0.01,0.02,0.03,56474,336,0.4042,-0.0157,0.01479,-0.015,0.0026
2026-09-17 19:15:22,716.71,2026-09-17,712.0,0.01,0.02,0.04,105166,214,0.3426,-0.0182,0.01979,-0.015,0.003
2026-09-17 19:15:22,716.71,2026-09-17,713.0,0.04,0.05,0.02,186127,246,0.3395,-0.0483,0.04472,-0.045,0.0066
2026-09-17 19:15:22,716.71,2026-09-17,714.0,0.01,0.02,0.06,295004,216,0.2148,-0.0276,0.04477,-0.015,0.0042
2026-09-17 19:15:22,716.71,2026-09-17,715.0,0.08,0.09,0.05,404619,1281,0.2202,-0.1189,0.13672,-0.085,0.0131
2026-09-17 19:15:22,716.71,2026-09-17,716.0,0.15,0.2,0.2,504881,669,0.1683,-0.2603,0.29207,-0.175,0.0214
2026-09-17 19:15:22,716.71,2026-09-17,717.0,0.55,0.6,0.56,243504,272,0.1577,-0.6084,0.36881,-0.285,0.0254
2026-09-17 19:15:22,716.71,2026-09-17,718.0,1.34,1.4,1.36,52793,62,0.1787,-0.862,0.18681,-0.08,0.0146
2026-09-17 19:15:22,716.71,2026-09-17,719.0,2.3,2.36,2.38,13734,82,0.2281,-0.9351,0.08406,-0.04,0.0084
2026-09-17 19:15:22,716.71,2026-09-17,720.0,3.27,3.39,3.35,6234,452,0.3032,-0.9491,0.05221,-0.04,0.0069
2026-09-17 19:15:22,716.71,2026-09-17,721.0,4.12,4.33,4.43,2350,55,,,,,
2026-09-17 19:15:22,716.71,2026-09-17,722.0,5.13,5.37,5.92,498,242,,,,,
2026-09-17 19:15:22,716.71,2026-09-17,723.0,6.07,6.25,6.87,311,100,,,,,
2026-09-17 19:16:23,716.68,2026-09-17,710.0,0.01,0.02,0.03,80895,906,0.4682,-0.0139,0.01163,-0.015,0.0023
2026-09-17 19:16:23,716.68,2026-09-17,711.0,0.01,0.04,0.03,56518,336,0.4395,-0.0233,0.01917,-0.025,0.0036
2026-09-17 19:16:23,716.68,2026-09-17,712.0,0.01,0.04,0.02,105275,214,0.3734,-0.0269,0.02546,-0.025,0.0041
2026-09-17 19:16:23,716.68,2026-09-17,713.0,0.01,0.05,0.02,186575,246,0.3158,-0.0365,0.03881,-0.03,0.0052
2026-09-17 19:16:23,716.68,2026-09-17,714.0,0.01,0.06,0.06,295433,216,0.2517,-0.0508,0.06359,-0.035,0.0068
2026-09-17 19:16:23,716.68,2026-09-17,715.0,0.04,0.09,0.09,406178,1281,0.2038,-0.1026,0.13437,-0.065,0.0117
2026-09-17 19:16:23,716.68,2026-09-17,716.0,0.21,0.22,0.22,509854,669,0.1849,-0.2855,0.28153,-0.215,0.0222
2026-09-17 19:16:23,716.68,2026-09-17,717.0,0.62,0.63,0.63,244783,272,0.1722,-0.6109,0.34113,-0.305,0.025
2026-09-17 19:16:23,716.68,2026-09-17,718.0,1.37,1.39,1.43,53104,62,0.1688,-0.8837,0.17755,-0.06,0.0128
2026-09-17 19:16:23,716.68,2026-09-17,719.0,2.24,2.37,2.38,13747,82,,,,,
