run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-09-23 19:15:22,741.05,2026-09-23,735.0,0.03,0.04,0.02,127872,7806,0.468,-0.0284,0.02037,-0.035,0.0044
2026-09-23 19:15:22,741.05,2026-09-23,736.0,0.03,0.04,0.02,105700,1563,0.4027,-0.0325,0.02642,-0.035,0.005
2026-09-23 19:15:22,741.05,2026-09-23,737.0,0.01,0.05,0.05,162542,1255,0.3266,-0.0341,0.0339,-0.03,0.0052
2026-09-23 19:15:22,741.05,2026-09-23,738.0,0.01,0.06,0.06,283823,1541,0.2668,-0.0465,0.05338,-0.035,0.0066
2026-09-23 19:15:22,741.05,2026-09-23,739.0,0.06,0.11,0.11,421072,2573,0.2424,-0.1069,0.11131,-0.085,0.0126
2026-09-23 19:15:22,741.05,2026-09-23,740.0,0.24,0.25,0.2,614476,2800,0.2343,-0.2548,0.2006,-0.245,0.0219
2026-09-23 19:15:22,741.05,2026-09-23,741.0,0.56,0.61,0.59,334528,759,0.2243,-0.4859,0.26031,-0.585,0.0272
2026-09-23 19:15:22,741.05,2026-09-23,742.0,1.18,1.25,1.22,219190,1308,0.2317,-0.7249,0.21097,-0.265,0.0228
2026-09-23 19:15:22,741.05,2026-09-23,743.0,2.07,2.12,2.04,154754,645,0.2759,-0.8487,0.12446,-0.145,0.016
2026-09-23 19:15:22,741.05,2026-09-23,744.0,2.92,3.01,3.02,128215,67,0.228,-0.9705,0.04308,-0.015,0.0046
2026-09-23 19:15:22,741.05,2026-09-23,745.0,3.97,3.99,4,76980,297,0.3229,-0.9628,0.03684,-0.03,0.0055
2026-09-23 19:15:22,741.05,2026-09-23,746.0,4.94,5.14,4.98,28578,290,0.4769,-0.9347,0.03906,-0.09,0.0087
2026-09-23 19:15:22,741.05,2026-09-23,747.0,5.92,6.11,5.85,11814,49,0.516,-0.9534,0.02767,-0.065,0.0067
2026-09-23 19:15:22,741.05,2026-09-23,748.0,6.81,6.96,6.61,4282,,,,,,
2026-09-23 19:16:24,740.57,2026-09-23,734.0,0.01,0.02,0.03,47800,1865,0.4463,-0.0141,0.01195,-0.015,0.0024
2026-09-23 19:16:24,740.57,2026-09-23,735.0,0.03,0.04,0.02,127932,7806,0.4419,-0.0302,0.02299,-0.035,0.0046
2026-09-23 19:16:24,740.57,2026-09-23,736.0,0.01,0.02,0.03,105718,1563,0.3266,-0.0187,0.02075,-0.015,0.0031
2026-09-23 19:16:24,740.57,2026-09-23,737.0,0.04,0.05,0.04,162817,1255,0.3219,-0.0496,0.04721,-0.045,0.0069
2026-09-23 19:16:24,740.57,2026-09-23,738.0,0.07,0.08,0.07,284033,1541,0.2799,-0.0863,0.08338,-0.075,0.0106
2026-09-23 19:16:24,740.57,2026-09-23,739.0,0.11,0.12,0.15,421369,2573,0.2229,-0.148,0.15373,-0.115,0.0156
2026-09-23 19:16:24,740.57,2026-09-23,740.0,0.36,0.37,0.36,615236,2800,0.2257,-0.3542,0.24436,-0.365,0.0251
2026-09-23 19:16:24,740.57,2026-09-23,741.0,0.76,0.77,0.76,335426,759,0.1934,-0.6295,0.28961,-0.33,0.0255
2026-09-23 19:16:24,740.57,2026-09-23,742.0,1.5,1.55,1.5,219691,1308,0.1951,-0.8614,0.168,-0.09,0.0149
2026-09-23 19:16:24,740.57,2026-09-23,743.0,2.33,2.49,2.25,154781,645,,,,,
2026-09-23 19:16:24,740.57,2026-09-23,744.0,3.34,3.42,3.29,128218,67,,,,,
2026-09-23 19:16:24,740.57,2026-09-23,745.0,4.23,4.43,4,76984,297,,,,,
2026-09-23 19:16:24,740.57,2026-09-23,746.0,5.35,5.44,5.14,28579,290,,,,,
2026-09-23 19:16:24,740.57,2026-09-23,747.0,6.42,6.44,5.85,11814,49,,,,,
2026-09-23 19:17:25,740.63,2026-09-23,734.0,0.01,0.04,0.03,47800,1865,0.4906,-0.0207,0.01524,-0.025,0.0033
2026-09-23 19:17:25,740.63,2026-09-23,735.0,0.03,0.04,0.03,128636,7806,0.4514,-0.03,0.02261,-0.035,0.0045
2026-09-23 19:17:25,740.63,2026-09-23,736.0,0.03,0.04,0.03,105774,1563,0.3839,-0.0346,0.02989,-0.035,0.0051
2026-09-23 19:17:25,740.63,2026-09-23,737.0,0.01,0.05,0.04,162821,1255,0.3057,-0.0369,0.03957,-0.03,0.0054
2026-09-23 19:17:25,740.63,2026-09-23,738.0,0.07,0.08,0.07,284127,1541,0.2885,-0.085,0.08088,-0.075,0.0104
2026-09-23 19:17:25,740.63,2026-09-23,739.0,0.15,0.16,0.15,421549,2573,0.2567,-0.1695,0.14759,-0.155,0.0168
2026-09-23 19:17:25,740.63,2026-09-23,740.0,0.31,0.32,0.31,616075,2800,0.2171,-0.3306,0.25047,-0.315,0.0242
2026-09-23 19:17:25,740.63,2026-09-23,741.0,0.77,0.78,0.79,336276,759,0.2153,-0.6006,0.26911,-0.405,0.0257
2026-09-23 19:17:25,740.63,2026-09-23,742.0,1.51,1.54,1.49,219940,1308,0.2305,-0.8127,0.17503,-0.155,0.0179
2026-09-23 19:17:25,740.63,2026-09-23,743.0,2.41,2.44,2.4,154791,645,0.2488,-0.9228,0.08726,-0.055,0.0096
2026-09-23 19:17:25,740.63,2026-09-23,744.0,3.34,3.48,3.28,128239,67,0.3062,-0.95,0.05053,-0.04,0.0069
2026-09-23 19:17:25,740.63,2026-09-23,745.0,4.35,4.42,4.28,76985,297,0.324,-0.978,0.02426,-0.015,0.0035
2026-09-23 19:17:25,740.63,2026-09-23,746.0,5.27,5.37,5.14,28580,290,,,,,
2026-09-23 19:17:25,740.63,2026-09-23,747.0,6.31,6.57,5.85,11815,49,0.5659,-0.9533,0.02587,-0.07,0.0065
2026-09-23 19:18:27,740.67,2026-09-23,734.0,0.03,0.04,0.03,47801,1865,0.5269,-0.0265,0.01766,-0.035,0.004
2026-09-23 19:18:27,740.67,2026-09-23,735.0,0.03,0.04,0.02,128667,7806,0.46,-0.0298,0.02235,-0.035,0.0045
2026-09-23 19:18:27,740.67,2026-09-23,736.0,0.03,0.04,0.04,105793,1563,0.3918,-0.0343,0.02948,-0.035,0.005
2026-09-23 19:18:27,740.67,2026-09-23,737.0,0.01,0.05,0.04,162854,1255,0.3126,-0.0366,0.03889,-0.03,0.0053
2026-09-23 19:18:27,740.67,2026-09-23,738.0,0.03,0.08,0.04,284262,1541,0.2747,-0.0689,0.07331,-0.055,0.0087
2026-09-23 19:18:27,740.67,2026-09-23,739.0,0.14,0.15,0.14,421913,2573,0.2583,-0.1615,0.14389,-0.145,0.0161
2026-09-23 19:18:27,740.67,2026-09-23,740.0,0.3,0.31,0.3,618033,2800,0.2217,-0.3209,0.24525,-0.305,0.0236
2026-09-23 19:18:27,740.67,2026-09-23,741.0,0.75,0.76,0.75,337942,759,0.2206,-0.5875,0.26806,-0.43,0.0256
2026-09-23 19:18:27,740.67,2026-09-23,742.0,1.48,1.54,1.48,220486,1308,0.2449,-0.7934,0.177,-0.185,0.0188
2026-09-23 19:18:27,740.67,2026-09-23,743.0,2.36,2.46,2.32,154855,645,0.2763,-0.8986,0.09748,-0.085,0.0117
2026-09-23 19:18:27,740.67,2026-09-23,744.0,3.35,3.46,3.34,128428,67,0.355,-0.9217,0.06257,-0.08,0.0096
2026-09-23 19:18:27,740.67,2026-09-23,745.0,4.28,4.35,4.26,76986,297,,,,,
