run_time,spot,expiration,strike,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega
2026-09-18 13:45:20,718.98,2026-09-18,704.0,0.05,0.06,0.02,66,4781,0.386,-0.0201,0.00657,-0.055,0.0093
2026-09-18 13:45:20,718.98,2026-09-18,705.0,0.01,0.02,0.02,157,24694,0.3048,-0.0077,0.00364,-0.015,0.0041
2026-09-18 13:45:20,718.98,2026-09-18,706.0,0.06,0.07,0.03,101,6502,0.3508,-0.0254,0.0088,-0.065,0.0114
2026-09-18 13:45:20,718.98,2026-09-18,707.0,0.03,0.04,0.08,135,2901,0.2978,-0.017,0.00736,-0.035,0.0081
2026-09-18 13:45:20,718.98,2026-09-18,708.0,0.08,0.09,0.09,543,4841,0.3194,-0.0349,0.01258,-0.085,0.0148
2026-09-18 13:45:20,718.98,2026-09-18,709.0,0.05,0.1,0.06,316,2839,0.2886,-0.0342,0.01369,-0.075,0.0146
2026-09-18 13:45:20,718.98,2026-09-18,710.0,0.11,0.12,0.12,759,37988,0.2872,-0.0498,0.01865,-0.115,0.0197
2026-09-18 13:45:20,718.98,2026-09-18,711.0,0.09,0.14,0.1,345,3849,0.2614,-0.054,0.02186,-0.115,0.0211
2026-09-18 13:45:20,718.98,2026-09-18,712.0,0.16,0.17,0.14,930,7304,0.2552,-0.075,0.02889,-0.165,0.0272
2026-09-18 13:45:20,718.98,2026-09-18,713.0,0.21,0.22,0.22,294,2944,0.243,-0.0976,0.03696,-0.215,0.0331
2026-09-18 13:45:20,718.98,2026-09-18,714.0,0.27,0.28,0.28,2029,3015,0.2286,-0.1257,0.0471,-0.275,0.0397
2026-09-18 13:45:20,718.98,2026-09-18,715.0,0.37,0.38,0.38,2254,15155,0.2179,-0.1679,0.06003,-0.375,0.0482
2026-09-18 13:45:20,718.98,2026-09-18,716.0,0.47,0.48,0.47,1612,1842,0.2002,-0.2161,0.07626,-0.475,0.0562
2026-09-18 13:45:20,718.98,2026-09-18,717.0,0.67,0.68,0.72,1990,2133,0.1913,-0.2917,0.09345,-0.675,0.0659
2026-09-18 13:45:20,718.98,2026-09-18,718.0,0.95,0.96,0.95,3795,3945,0.1828,-0.3866,0.10904,-0.955,0.0735
2026-09-18 13:45:20,718.98,2026-09-18,719.0,1.39,1.4,1.4,1148,2544,0.1823,-0.4988,0.11401,-1.375,0.0766
2026-09-18 13:45:20,718.98,2026-09-18,720.0,1.88,1.89,1.84,561,11150,0.1731,-0.6171,0.11484,-0.865,0.0733
2026-09-18 13:45:20,718.98,2026-09-18,721.0,2.52,2.55,2.64,100,863,0.1694,-0.7295,0.10178,-0.515,0.0635
2026-09-18 13:45:20,718.98,2026-09-18,722.0,3.24,3.37,3.34,32,776,0.1677,-0.823,0.08063,-0.285,0.0498
2026-09-18 13:45:20,718.98,2026-09-18,723.0,4.17,4.47,6.89,93,1178,0.2053,-0.8435,0.06085,-0.3,0.046
2026-09-18 13:45:20,718.98,2026-09-18,724.0,5.02,5.45,7.73,24,513,0.2172,-0.8833,0.04704,-0.215,0.0376
2026-09-18 13:45:20,718.98,2026-09-18,725.0,6.06,6.57,8.39,1,7265,0.2689,-0.8757,0.03973,-0.295,0.0394
2026-09-18 13:45:20,718.98,2026-09-18,726.0,6.35,7.59,9.32,346,849,,,,,
2026-09-18 13:45:20,718.98,2026-09-18,727.0,7.96,8.4,10.31,431,182,0.2862,-0.9256,0.02561,-0.16,0.027
2026-09-18 13:45:20,718.98,2026-09-18,728.0,8.57,9.42,11.32,406,10,,,,,
2026-09-18 13:45:20,718.98,2026-09-18,729.0,9.59,10.62,12.49,139,12,0.3041,-0.9551,0.0162,-0.085,0.0182
2026-09-18 13:45:20,718.98,2026-09-18,730.0,10.67,11.42,13.68,2932,2783,0.2849,-0.9768,0.01004,-0.025,0.0105
2026-09-18 13:45:20,718.98,2026-09-18,731.0,11.28,12.64,13.99,216,58,,,,,
2026-09-18 13:45:20,718.98,2026-09-18,732.0,12.28,14.91,15.49,374,118,0.5565,-0.8846,0.01821,-0.575,0.0373
2026-09-18 13:45:20,718.98,2026-09-18,733.0,13.08,15.96,16.7,127,13,0.5651,-0.898,0.01641,-0.5,0.0342
2026-09-18 13:46:22,719.24,2026-09-18,705.0,0.05,0.06,0.05,251,24694,0.37,-0.0209,0.00709,-0.055,0.0096
2026-09-18 13:46:22,719.24,2026-09-18,706.0,0.02,0.07,0.05,331,6502,0.3372,-0.019,0.00717,-0.045,0.0089
2026-09-18 13:46:22,719.24,2026-09-18,707.0,0.07,0.08,0.07,242,2901,0.3423,-0.0295,0.01022,-0.075,0.0129
2026-09-18 13:46:22,719.24,2026-09-18,708.0,0.08,0.09,0.07,629,4841,0.3259,-0.0343,0.01217,-0.085,0.0146
2026-09-18 13:46:22,719.24,2026-09-18,709.0,0.09,0.1,0.09,481,2839,0.3081,-0.0398,0.01451,-0.095,0.0164
2026-09-18 13:46:22,719.24,2026-09-18,710.0,0.1,0.11,0.1,1203,37988,0.2889,-0.0459,0.01737,-0.105,0.0185
2026-09-18 13:46:22,719.24,2026-09-18,711.0,0.12,0.13,0.09,511,3849,0.2732,-0.0559,0.02152,-0.125,0.0216
2026-09-18 13:46:22,719.24,2026-09-18,712.0,0.15,0.16,0.16,1480,7304,0.2589,-0.0703,0.02714,-0.155,0.0258
2026-09-18 13:46:22,719.24,2026-09-18,713.0,0.19,0.2,0.2,934,2944,0.2447,-0.0895,0.03447,-0.195,0.031
2026-09-18 13:46:22,719.24,2026-09-18,714.0,0.24,0.25,0.25,3161,3015,0.2292,-0.1142,0.04394,-0.245,0.037
2026-09-18 13:46:22,719.24,2026-09-18,715.0,0.28,0.33,0.33,5487,15155,0.2118,-0.1456,0.05629,-0.305,0.0438
2026-09-18 13:46:22,719.24,2026-09-18,716.0,0.44,0.45,0.45,2784,1842,0.2049,-0.2019,0.07167,-0.445,0.054
2026-09-18 13:46:22,719.24,2026-09-18,717.0,0.61,0.62,0.62,3250,2133,0.1936,-0.27,0.08906,-0.615,0.0634
2026-09-18 13:46:22,719.24,2026-09-18,718.0,0.87,0.88,0.88,6127,3945,0.1854,-0.3603,0.10523,-0.875,0.0718
2026-09-18 13:46:22,719.24,2026-09-18,719.0,1.22,1.23,1.23,3197,2544,0.1768,-0.4683,0.11733,-1.225,0.0763
2026-09-18 13:46:22,719.24,2026-09-18,720.0,1.66,1.67,1.7,1493,11150,0.1649,-0.5914,0.12287,-0.905,0.0745
2026-09-18 13:46:22,719.24,2026-09-18,721.0,2.31,2.33,2.33,344,863,0.1652,-0.7073,0.10848,-0.56,0.0659
2026-09-18 13:46:22,719.24,2026-09-18,722.0,3,3.12,3.11,182,776,0.1615,-0.8106,0.08744,-0.3,0.0519
2026-09-18 13:46:22,719.24,2026-09-18,723.0,3.79,3.89,3.92,193,1178,0.1403,-0.9168,0.05692,-0.08,0.0294
2026-09-18 13:46:22,719.24,2026-09-18,724.0,4.74,5.22,5.21,24,513,0.2106,-0.8783,0.05003,-0.22,0.0388
2026-09-18 13:46:22,719.24,2026-09-18,725.0,5.64,6.42,5.87,7,7265,0.2546,-0.8784,0.04135,-0.27,0.0387
2026-09-18 13:46:22,719.24,2026-09-18,726.0,6.52,7.41,9.32,1,849,0.2663,-0.9048,0.03314,-0.205,0.0325
2026-09-18 13:46:22,719.24,2026-09-18,727.0,7.56,8.14,10.31,6,182,0.2508,-0.9449,0.02317,-0.09,0.0214
2026-09-18 13:46:22,719.24,2026-09-18,728.0,8.59,9.6,11.32,25,10,0.3634,-0.8928,0.02649,-0.335,0.0354
2026-09-18 13:46:22,719.24,2026-09-18,729.0,9.37,10.43,12.49,139,12,0.3246,-0.9394,0.01929,-0.14,0.023
2026-09-18 13:46:22,719.24,2026-09-18,730.0,10.64,11.46,13.68,5,2783,0.4075,-0.9129,0.02029,-0.29,0.0304
2026-09-18 13:46:22,719.24,2026-09-18,731.0,11.49,12.62,13.99,216,58,0.4371,-0.9167,0.01828,-0.295,0.0294
2026-09-18 13:46:22,719.24,2026-09-18,732.0,12.31,14.86,15.49,374,118,0.6109,-0.8576,0.01922,-0.825,0.0432
2026-09-18 13:46:22,719.24,2026-09-18,733.0,12.95,15.95,16.7,127,13,0.6096,-0.8761,0.0175,-0.69,0.0392
2026-09-18 13:46:22,719.24,2026-09-18,734.0,13.55,16.9,17.38,89,4,0.5764,-0.9052,0.01526,-0.465,0.0323
2026-09-18 13:47:23,718.77,2026-09-18,704.0,0.05,0.06,0.02,156,4781,0.3826,-0.0203,0.00671,-0.055,0.0094
2026-09-18 13:47:23,718.77,2026-09-18,705.0,0.01,0.06,0.05,273,24694,0.3371,-0.0152,0.00595,-0.035,0.0073
2026-09-18 13:47:23,718.77,2026-09-18,706.0,0.02,0.07,0.03,366,6502,0.3277,-0.0195,0.00757,-0.045,0.0091
2026-09-18 13:47:23,718.77,2026-09-18,707.0,0.07,0.08,0.05,309,2901,0.3321,-0.0303,0.0108,-0.075,0.0131
